danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song,track_id,artist,event,type,popularity
0.54,0.46,4,-9.992,1,0.0369,0.546,0.439,0.116,0.285,81.999,234453,4,Cigarettes After Sex,6sQ833YbGp8SbtGcLCBwHw,Tejano Blue,Winter,Season,73
0.509,0.547,10,-6.548,0,0.0417,0.399,0.0,0.215,0.197,109.436,234147,4,Lana Del Rey,6PnluwP0fjGnpIBsqTdUTq,Pretty When You Cry,Winter,Season,77
0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,211140,4,Mac DeMarco,7EAMXbLcL0qXmciM5SwMh2,Heart To Heart,Winter,Season,83
0.769,0.724,11,-5.12,1,0.0864,0.548,0.0,0.161,0.464,110.659,190528,5,Dean Lewis,1CcCntDuVJpjqkJhYGhuMw,Looks Like Me,Winter,Season,63
0.575,0.664,4,-5.303,0,0.0481,0.637,0.0,0.116,0.437,129.071,241688,4,Hozier,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Winter,Season,84
0.462,0.187,4,-19.991,1,0.0304,0.954,0.847,0.0985,0.252,140.096,135444,4,Sufjan Stevens,5vTSnZTmS1gMiWuA9kDE19,Futile Devices (Doveman Remix),Winter,Season,66
0.622,0.621,5,-6.49,1,0.041,0.449,6.04e-05,0.245,0.525,72.566,224080,4,Medium Build,6Q91XsqLpcBOK71BsCNl3U,Never Learned To Dance,Winter,Season,51
0.474,0.707,7,-4.534,1,0.0253,0.0831,0.0,0.162,0.224,83.235,252107,4,Birdy,2Kz5qeXifBxE0zmuoVchlM,Wings,Winter,Season,71
0.474,0.343,4,-8.571,0,0.027,0.578,2.65e-05,0.305,0.152,145.115,243907,3,Conan Gray,2JN3ugW1cEahbYw0I5mw5U,Astronomy,Winter,Season,73
0.49,0.466,1,-7.685,1,0.0284,0.364,0.888,0.0568,0.153,104.882,368547,3,Beach House,5JyJsAZyLTD7W5oWLeB0JK,PPP,Winter,Season,60
0.644,0.569,9,-8.911,1,0.041,0.611,0.912,0.219,0.787,85.001,149640,4,Alex G,3suf1WpGLuPpq2DXkkmyK5,Forever,Winter,Season,64
0.651,0.441,7,-11.74,1,0.0346,0.519,0.708,0.0959,0.373,109.979,234174,4,Cigarettes After Sex,2nD9CUfMMUVxL0UyFs8fGG,Pistol,Winter,Season,71
0.169,0.269,5,-13.265,0,0.036,0.953,0.00828,0.111,0.173,74.847,350059,3,Lana Del Rey,4X5zaUdlRhvBWYnyQIKmH8,Honeymoon,Winter,Season,63
0.111,0.843,2,-4.645,1,0.0613,4.02e-06,0.409,0.136,0.149,190.747,124173,3,Deftones,42gzADgUU7e2yu5Qn8WfeC,Please Please Please Let Me Get What I Want - 2005 Remaster,Winter,Season,69
0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,260520,4,Clairo,6UFivO2zqqPFPoQYsEMuCc,Bags,Winter,Season,77
0.254,0.176,0,-14.979,1,0.0368,0.798,0.0266,0.0853,0.196,77.406,196613,4,Hozier,3EN1l4uUvFBOy3pD9we2jf,"I, Carrion (Icarian)",Winter,Season,61
0.31,0.149,0,-19.265,1,0.0304,0.99,0.34,0.0776,0.322,162.802,298587,3,Bon Iver,2dW05vYi45Fd65qGrVzPEB,Wash.,Winter,Season,62
0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,208212,3,Lord Huron,3hRV0jL3vUpRrcy398teAU,The Night We Met,Winter,Season,89
0.58,0.3,9,-11.257,1,0.0353,0.783,0.00168,0.108,0.112,129.786,175202,4,Hazlett,1SuNH8rKUtcjWJYvZ3bBGo,Please Don't Be,Winter,Season,66
0.53,0.592,5,-7.281,1,0.0534,0.381,0.0,0.294,0.544,125.721,158537,4,Conan Gray,3TFoEJe5zNuHZStRboWPxg,People Watching,Winter,Season,76
0.575,0.435,5,-8.193,1,0.0311,0.737,5.38e-05,0.105,0.351,145.91,229840,4,Taylor Swift,4GBkffrtA51p17JH35irGA,‘tis the damn season,Winter,Season,50
0.446,0.341,2,-16.397,1,0.0547,0.952,0.933,0.144,0.202,169.591,160853,3,Alex G,3UbfyazVYol6R2O9oBUyPN,Sandy - Bonus Track,Winter,Season,59
0.511,0.435,9,-10.254,1,0.0408,0.301,8.2e-05,0.255,0.343,120.207,124022,4,Frankie Cosmos,5Yx9t9RgATAtYoHN8gbRM0,Fool,Winter,Season,69
0.373,0.686,0,-5.52,1,0.034,0.128,1.96e-06,0.383,0.189,93.763,289080,4,Lana Del Rey,7yFMhCJOsH7khgpdnyrZAZ,Ride,Winter,Season,70
0.607,0.399,2,-12.163,1,0.036,0.892,0.000304,0.1,0.689,75.477,571080,4,Iron & Wine,7f1rzHP8aCGTHjTq9CIYqo,The Trapeze Swinger,Winter,Season,0
0.359,0.391,3,-8.034,1,0.026,0.795,0.0708,0.163,0.19,154.66,242226,3,Iron & Wine,6iWwfN1euztxZi1OK38HbU,"Flightless Bird, American Mouth",Winter,Season,0
0.367,0.208,4,-16.734,1,0.0363,0.629,0.0584,0.106,0.663,172.358,152627,4,Iron & Wine,2gUSIsapdX6jEJ0DvjqTt2,Naked As We Came,Winter,Season,0
0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4,The Neighbourhood,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,Winter,Season,91
0.628,0.248,1,-13.304,1,0.032,0.814,0.0602,0.111,0.646,125.298,170217,4,Iron & Wine,5kOBEsqVNwi4udPRbagNIV,Time After Time,Winter,Season,0
0.515,0.502,5,-9.969,1,0.0327,0.606,6.14e-05,0.0974,0.726,80.099,231755,4,Iron & Wine,4ftYIbHbKSVZWyrveFHCNu,Call It Dreaming,Winter,Season,0
0.513,0.355,5,-9.997,1,0.0287,0.284,0.0,0.108,0.218,75.04,289800,4,Iron & Wine,7GaiL46MFjCh4LfEDeM8HY,Resurrection Fern,Winter,Season,0
0.593,0.263,4,-14.029,0,0.0567,0.844,5.36e-06,0.127,0.109,76.379,238520,4,Bon Iver,2cbic3TiUENlJX91y67ARR,Skinny Love,Winter,Season,0
0.728,0.295,3,-13.642,1,0.0317,0.67,1.27e-05,0.141,0.654,121.857,206733,4,Iron & Wine,0ahOkCowJzgyrkoB1HJLPY,Love Vigilantes,Winter,Season,0
0.685,0.183,0,-13.823,1,0.0342,0.939,0.0,0.0978,0.21,110.0,143600,4,Imperial Mammoth,1FxrfPSbuTG1Y3FcQOLtck,Requiem On Water,Winter,Season,37
0.478,0.274,1,-15.036,1,0.0363,0.859,0.000135,0.141,0.207,128.913,251307,4,Belle and Sebastian,32Ofwuhumlu6AqMU77GlII,The Fox in the Snow,Winter,Season,0
0.629,0.534,6,-9.054,0,0.0267,0.437,3.33e-06,0.328,0.649,124.964,147027,4,Fleet Foxes,1Er5JMNcguoBMFXxwZ7BWH,White Winter Hymnal,Winter,Season,0
0.661,0.151,0,-12.864,1,0.0354,0.921,0.0,0.13,0.23,94.922,235467,4,Taylor Swift,7F5oktn5YOsR9eR5YsFtqb,New Year’s Day,Winter,Season,70
0.374,0.304,1,-14.52,1,0.0302,0.943,0.298,0.126,0.147,147.969,336613,4,Bon Iver,4fbvXwMTXPWaFyaMWUm9CR,Holocene,Winter,Season,0
0.676,0.0812,2,-22.846,1,0.0398,0.979,0.416,0.118,0.314,125.053,401413,4,Bon Iver,2LthqyP0MLhGUBICwR1535,Re: Stacks,Winter,Season,0
0.304,0.229,4,-14.678,1,0.033,0.971,0.408,0.109,0.155,80.118,245200,4,Bon Iver,4VZM71F8XAoLRuNyNLxwWS,29 #Strafford APTS,Winter,Season,0
0.624,0.252,2,-11.502,1,0.03,0.931,0.000423,0.104,0.367,107.0,255853,4,The Tallest Man On Earth,3gVuz4Bhvxb2J0iGSH8bCZ,Love is All,Winter,Season,0
0.562,0.25,5,-11.977,1,0.0325,0.959,0.000836,0.107,0.595,100.804,236854,4,The Tallest Man On Earth,07ZkpHysDtnBHQKbEOBZ2L,Rivers,Winter,Season,0
0.496,0.533,3,-4.979,0,0.0264,0.928,0.0,0.131,0.415,95.477,237000,4,The Tallest Man On Earth,6oI3Inlpzlik5e7cy4Sdi8,The Gardener,Winter,Season,0
0.424,0.264,2,-9.984,1,0.0298,0.831,7.08e-05,0.0763,0.169,139.593,300840,4,The Avett Brothers,7CEV9VwA8XO9wwxTXgYKvY,I And Love And You,Winter,Season,59
0.491,0.299,11,-8.86,1,0.0317,0.806,0.0,0.188,0.265,109.329,316440,4,The Avett Brothers,1nMlHxWuPc5P9Y5nGvenlj,I Wish I Was,Winter,Season,53
0.485,0.319,5,-8.525,1,0.031,0.686,2.81e-05,0.117,0.195,142.119,314680,3,The Avett Brothers,711WfDztCZpnmJg7Uvwod3,No Hard Feelings,Winter,Season,53
0.479,0.29,7,-12.079,1,0.0334,0.849,0.000331,0.112,0.374,154.14,336000,4,The Avett Brothers,0MGMZ1413F9obd1qt4vkhy,Ten Thousand Words,Winter,Season,44
0.488,0.51,9,-6.289,1,0.0285,0.0196,0.000305,0.0978,0.304,134.775,246987,4,The Avett Brothers,4ygP2GX8MbCufiYz77XZtl,And It Spread,Winter,Season,36
0.425,0.409,7,-6.526,1,0.0274,0.74,0.00139,0.227,0.289,138.398,244987,4,The Avett Brothers,1m7ei97uPOsZXCqiXuZhZF,Ill With Want,Winter,Season,34
0.48,0.823,10,-2.976,1,0.0314,0.115,9.73e-06,0.249,0.793,169.553,273520,4,The Avett Brothers,5DVvit3Aym2yOj9XXdQeuj,Smithsonian,Winter,Season,40
0.571,0.732,7,-3.596,1,0.0346,0.0238,0.0,0.086,0.387,145.39,256480,4,The Avett Brothers,0tEzs2j3sfZuvyNjN3f6BB,"Mama, I Don't Believe",Winter,Season,37
0.494,0.194,0,-8.965,1,0.0352,0.699,2.98e-05,0.0803,0.161,135.753,284000,3,The Head And The Heart,4Q6Kuze3wNMQRjamyBjHUR,Rivers and Roads,Winter,Season,0
0.402,0.364,5,-10.836,1,0.033,0.449,0.0508,0.162,0.224,129.568,328507,4,Ben Howard,3CAX47TnPqTujLIQTw8nwI,Old Pine,Winter,Season,67
0.415,0.11,1,-14.901,1,0.0388,0.951,0.00234,0.0962,0.234,81.876,240147,4,Hozier,0bZ52QzCCKfrfOqs7za6lI,Cherry Wine - Live,Winter,Season,62
0.626,0.432,2,-11.948,1,0.0283,0.633,0.00239,0.127,0.361,137.93,360933,4,Gregory Alan Isakov,3G9ETaH55bMQx8hwNhAgbU,The Stable Song,Winter,Season,64
0.67,0.609,7,-10.088,1,0.0333,0.75,6.74e-05,0.227,0.573,127.463,109736,4,The Lumineers,3Hvg5tRKsQlX25wYwgMF9p,Flowers in Your Hair,Winter,Season,75
0.685,0.466,0,-9.074,1,0.0304,0.791,2.06e-06,0.0914,0.353,79.936,163133,4,The Lumineers,0W4Kpfp1w2xkY3PrV714B7,Ho Hey,Winter,Season,82
0.389,0.431,7,-8.061,1,0.0344,0.249,0.0,0.13,0.275,142.133,211851,4,The Lumineers,5MMZJtHOiH1RmQSSe3DJdg,Sleep On The Floor,Winter,Season,73
0.428,0.064,1,-14.42,1,0.0374,0.93,0.0,0.0859,0.108,142.438,307000,4,The Lumineers,66nJBHV6WtQI3IiU6n8fY5,Slow It Down,Winter,Season,55
0.75,0.322,0,-12.078,1,0.0338,0.874,0.0128,0.0596,0.289,116.987,195173,4,The Lumineers,5WVtCTzyAkQ6vmgbkPPF2D,Flapper Girl,Winter,Season,49
0.607,0.301,6,-10.313,1,0.0291,0.763,0.915,0.383,0.562,93.976,256227,4,The Postal Service,1UGV8pUOgnKafhnbPMuMYz,Such Great Heights (Performed by Iron & Wine) - Remastered,Winter,Season,0
0.363,0.498,11,-8.032,1,0.03,0.472,0.000197,0.164,0.34,149.239,291360,4,The Avett Brothers,78NnAw2qrlMrsedXLWLsYj,Laundry Room,Winter,Season,50
0.418,0.403,0,-10.53,1,0.0294,0.555,0.024,0.108,0.149,105.801,303653,4,The Head And The Heart,5Gtn8HgCAo0TUiaKKgP6us,Down in the Valley,Winter,Season,0
0.598,0.561,0,-11.676,1,0.0376,0.611,0.0417,0.196,0.231,115.011,279000,4,The Lumineers,3ekNuTF3UpOvIZCfiejpnC,Stubborn Love,Winter,Season,74
0.557,0.299,0,-10.634,1,0.0266,0.624,0.0308,0.0914,0.297,90.081,256007,4,The Oh Hellos,2c62Xf5Po1YSa1N6LOjPHy,Hello My Old Heart,Winter,Season,0
0.309,0.459,7,-7.29,1,0.0347,0.399,1.34e-05,0.12,0.167,175.809,287987,3,The Avett Brothers,7Kho44itYaCQZvZQVV2SLW,Head Full Of Doubt/Road Full Of Promise,Winter,Season,54
0.361,0.23,2,-15.517,1,0.0359,0.835,0.517,0.111,0.415,163.354,207720,3,Iron & Wine,0mh7eTsBmQj29bkgpQKoPj,Each Coming Night,Winter,Season,0
0.564,0.354,7,-10.85,1,0.0334,0.73,3.43e-06,0.208,0.423,98.075,240587,3,Shakey Graves,47KDDZgFiX1w6RFOuLXsSn,Tomorrow,Winter,Season,66
0.588,0.142,7,-15.196,1,0.0329,0.863,0.000162,0.0953,0.288,119.656,250867,4,Ray LaMontagne,2fSIF8CJhoc9CJhF9vJDXp,Jolene,Winter,Season,61
0.469,0.373,9,-9.376,1,0.0279,0.355,1.13e-05,0.299,0.618,134.908,228000,4,The Avett Brothers,4agZCOTdZDD4r33mPPDy8b,January Wedding,Winter,Season,48
0.58,0.433,2,-9.188,1,0.0292,0.445,0.00228,0.167,0.362,102.108,307013,4,Iron & Wine,7HoXQMOnJsat6T6KWKbIpi,Jezebel,Winter,Season,0
0.6,0.186,3,-15.926,1,0.0317,0.909,0.00102,0.104,0.468,110.044,217467,4,Gregory Alan Isakov,3Kj2EWpIBnvETsYq4cq0IH,Big Black Car,Winter,Season,75
0.632,0.254,3,-10.898,1,0.0338,0.922,9.06e-05,0.13,0.232,106.026,192427,4,The Avett Brothers,3h5AZDf5z7D18plaLtHTfi,Murder in the City,Winter,Season,52
0.262,0.466,2,-9.785,1,0.0341,0.0621,0.0273,0.0913,0.254,85.522,255827,1,Mumford & Sons,5VwKEmrYEN5eAPvWqrrKS2,Awake My Soul,Winter,Season,0
0.535,0.425,0,-8.392,1,0.0292,0.482,0.000335,0.0842,0.239,64.712,201000,4,The Wood Brothers,2eEj2cIxdU4wm47z7UBMIC,The Muse,Winter,Season,48
0.644,0.57,9,-6.994,1,0.052,0.484,0.0,0.299,0.527,113.945,212424,4,Jonas Blue,2mCF8L0brIs88eH6Kf2h9p,Fast Car,Winter,Season,67
0.555,0.584,4,-8.667,1,0.0301,0.274,0.0228,0.254,0.41,120.965,284147,4,Lord Huron,4yyg2J2uXOjCtCyT64984C,Ends of the Earth,Winter,Season,1
0.669,0.613,4,-11.12,0,0.036,0.487,0.18,0.132,0.565,110.67,220720,4,Bon Iver,0mP897I93DZwdgtjkSriwj,For Emma,Winter,Season,0
0.264,0.294,7,-11.941,0,0.028,0.772,0.686,0.107,0.0402,137.937,811077,3,Pink Floyd,6pnwfWyaWjQiHCKTiZLItr,Shine On You Crazy Diamond (Pts. 1-5),Winter,Season,66
0.568,0.295,7,-7.867,0,0.0494,0.993,0.499,0.14,0.43,84.225,212622,4,Whitney,3HNKZy1An5Jlnb02lcV2yd,Southern Nights,Winter,Season,0
0.565,0.306,2,-6.797,1,0.0273,0.91,0.101,0.312,0.247,77.181,206027,4,Whitney,7ADcBtMDWTDWAUyR3IFquc,Polly,Winter,Season,0
0.837,0.312,0,-13.797,1,0.0702,0.313,0.0175,0.0923,0.145,104.008,189400,4,Maggie Rogers,4DyfJFTQb27adTDdhFeSgD,Alaska,Winter,Season,45
0.64,0.321,0,-14.604,1,0.0931,0.693,0.0307,0.114,0.177,145.045,210376,4,Billie Eilish,7wC5eZcFS1Q1BsQ35DU6H4,come out and play,Winter,Season,68
0.568,0.865,1,-7.401,1,0.0289,0.472,0.000425,0.0845,0.421,110.85,348440,3,Beach House,2XccfEuE57RfV6g0T16jYK,Take Care,Winter,Season,0
0.571,0.172,7,-20.7,1,0.0318,0.979,0.275,0.124,0.297,90.972,307698,4,Sufjan Stevens,5I6y1KWmUoV5YCaIEcs1qs,Should Have Known Better,Winter,Season,0
0.432,0.389,7,-6.517,1,0.0255,0.687,0.0109,0.0788,0.158,139.462,341773,4,The Rolling Stones,52dm9op3rbfAkc1LGXgipW,Wild Horses - 2009 Mix,Winter,Season,69
0.586,0.494,6,-10.759,1,0.0307,0.723,0.789,0.142,0.401,144.973,287634,3,Radical Face,6HTVZeVQ9J6Uiq6tHESxU9,"Welcome Home, Son",Winter,Season,70
0.534,0.452,9,-10.732,0,0.0359,0.895,0.00165,0.125,0.175,129.974,218288,4,Lana Del Rey,7MtVPRGtZl6rPjMfLoI3Lh,Fuck it I love you,Winter,Season,69
0.633,0.399,7,-10.568,1,0.0489,0.949,0.571,0.104,0.466,78.893,96406,4,Elijah Who,1SJkTuUNKe4rYQgX8wmqku,i love being with you,Winter,Season,12
0.544,0.52,1,-11.543,1,0.347,0.936,0.535,0.283,0.519,73.644,92800,3,Nohidea,4tqdEks4vfiTvVyKPVdEsZ,I Dont Wanna Go Outside Today,Winter,Season,13
0.724,0.56,4,-9.218,1,0.0287,0.0191,0.000624,0.192,0.0647,115.0,286922,3,Cavetown,3P1K67qG5N3bpD0yJsclSz,Banana Bread,Winter,Season,0
0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4,Taylor Swift,4R2kfaDFhslZEMJqAFNpdd,cardigan,Winter,Season,86
0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,Taylor Swift,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),Winter,Season,78
0.544,0.233,5,-15.319,1,0.0321,0.829,0.00225,0.116,0.322,171.944,163973,4,The Head And The Heart,5cFDRqKjy6i1PbTVAlnDKD,Winter Song,Winter,Season,0
0.381,0.288,1,-12.323,1,0.0337,0.843,0.00226,0.12,0.198,59.343,266960,4,Blind Pilot,6AYFKOPbmd12rUP5DalRwB,3 Rounds and a Sound,Winter,Season,57
0.539,0.241,10,-14.65,1,0.0349,0.882,0.00413,0.109,0.203,122.115,330773,4,The Milk Carton Kids,6RGGOBfNQLOvQhyl1oG2oD,Michigan,Winter,Season,53
0.511,0.325,0,-14.527,1,0.0746,0.728,0.391,0.0974,0.471,83.122,176500,4,Idealism,6oTZJx62mCTt7p3LEqxcT0,Snowfall,Winter,Season,0
0.669,0.388,0,-11.547,1,0.0306,0.605,0.144,0.0905,0.645,130.016,231173,4,The Shins,1wAqhAF1dynDjMy7m5CSSE,New Slang,Winter,Season,53
0.508,0.792,0,-7.311,0,0.0297,0.229,0.124,0.145,0.601,147.067,320467,4,Beach House,7H0ya83CMmgFcOhw0UB6ow,Space Song,Winter,Season,79
0.665,0.35,2,-9.426,1,0.028,0.508,0.83,0.109,0.467,87.061,126120,4,Crumb,476QHG5G8xxNI9VHTBFfjp,Ghostride,Winter,Season,0
0.629,0.534,6,-9.054,0,0.0267,0.437,3.33e-06,0.328,0.649,124.964,147027,4,Fleet Foxes,1Er5JMNcguoBMFXxwZ7BWH,White Winter Hymnal,Winter,Season,0
0.559,0.31,10,-10.445,1,0.0338,0.881,0.0,0.106,0.46,119.845,190898,4,Taylor Swift,2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,Winter,Season,78
0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,252881,4,Taylor Swift,6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,Winter,Season,74
0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,289560,3,Bon Iver,4k7x3QKrc3h3U0Viqk0uop,Rosyln,Winter,Season,76
0.304,0.379,3,-8.484,1,0.029,0.912,0.025,0.112,0.189,125.203,255373,4,Sleeping At Last,42BAwiGC1egjbiJ6y512Tz,Turning Page,Winter,Season,49
0.264,0.129,2,-14.404,0,0.0335,0.983,0.0138,0.155,0.0801,105.314,220240,4,Aqualung,7qxxr5CLf8rnIibe4eStzR,Cold,Winter,Season,44
0.478,0.284,6,-12.11,0,0.0312,0.931,0.0103,0.175,0.0986,124.874,238033,4,Lorde,1F4QwL9Rj3retjba8AmkfA,Fallen Fruit,Winter,Season,0
0.709,0.459,5,-11.193,1,0.0654,0.432,6.29e-06,0.23,0.377,95.014,225863,4,Lorde,6FE9EXi8TYg09hR4xv5PWJ,Mood Ring,Winter,Season,0
0.466,0.165,5,-16.0,1,0.0483,0.774,4.68e-05,0.0888,0.0969,115.957,322040,3,Bon Iver,3TO6wG55HdfwC8zfOaXAlJ,The Wolves (Act I and II),Winter,Season,51
0.572,0.534,2,-9.348,1,0.0352,0.119,0.326,0.0816,0.337,103.038,270040,4,Angus & Julia Stone,0YyynezM9ylX7gJkfyTnBw,Love Will Take You,Winter,Season,34
0.285,0.311,0,-10.012,1,0.032,0.768,0.00183,0.0809,0.0772,117.813,306440,4,Lykke Li,39Odj4vLKRarATkCA31gaW,Possibility,Winter,Season,62
0.538,0.4,3,-9.443,0,0.0337,0.677,0.00173,0.133,0.394,145.072,301347,4,Blue Foundation,6MytDTHZc4eU3RdQZx87cJ,Eyes on Fire - Twilight Soundtrack Version,Winter,Season,0
0.373,0.114,5,-13.171,1,0.041,0.937,4.73e-05,0.104,0.172,90.945,293692,1,Lana Del Rey,4U9ACZETPOqGuJkWtjkjLF,Blue Banisters,Winter,Season,58
0.552,0.202,6,-10.685,1,0.043,0.96,0.00154,0.225,0.237,78.021,215760,4,Lana Del Rey,5uPpzqixdzAMXprr4P5aT5,Beautiful,Winter,Season,57
0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,209274,4,Joji,0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,Winter,Season,38
0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Winter,Season,83
0.601,0.371,0,-11.575,1,0.0322,0.233,0.0,0.0887,0.208,119.992,280371,4,Sleeping At Last,1RgiH5ucgoEWDKmGyA5drQ,Neptune,Winter,Season,51
0.13,0.329,5,-12.189,0,0.035,0.852,0.88,0.0937,0.0998,146.189,227547,4,Antony and the Johnsons,64ZdaXlRO3e94ZbcfKniyc,"Angel On Fire - From “The Hunger Games: Catching Fire"" Soundtrack",Winter,Season,31
0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,258813,4,Taylor Swift,01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Winter,Season,71
0.477,0.399,8,-11.544,1,0.0544,0.891,0.0058,0.203,0.52,133.975,196360,4,Bon Iver,56A3kiXcOAmz6LxxUNfIYf,iMi,Winter,Season,47
0.325,0.286,0,-10.956,1,0.0335,0.873,0.000361,0.0969,0.216,144.296,216707,4,Bon Iver,0RstfX9nRY1Lfuy1808MoT,"Hey, Ma",Winter,Season,58
0.37,0.408,0,-10.38,1,0.0427,0.803,0.0233,0.679,0.172,124.914,262267,4,Bon Iver,0XOsqpvDLx0FhizUCqwSNf,Naeem,Winter,Season,46
0.46,0.473,8,-11.422,0,0.0479,0.589,0.000149,0.111,0.235,139.956,204000,4,Jome,7pJ8EpupQvfomVNPtfneql,Cinnamon,Winter,Season,0
0.638,0.307,6,-11.89,1,0.0302,0.891,0.00066,0.0543,0.456,82.53,173080,4,Benjamin Francis Leftwich,4gSYPXqENGdaJiwm6W0hkQ,Atlas Hands,Winter,Season,0
0.368,0.143,11,-22.593,1,0.0317,0.965,0.946,0.107,0.24,110.906,196893,4,Grouper,6RDVwKLpBBEksWdp9jwBlD,Poison Tree,Winter,Season,0
0.436,0.359,1,-14.491,0,0.0298,0.937,0.508,0.146,0.162,164.025,268500,5,Gigi Masin,3YmZ8V92nqVKx6u1lohFCC,Call Me,Winter,Season,60
0.325,0.321,8,-16.623,1,0.0301,0.889,0.202,0.115,0.711,182.077,329361,3,Yves Tumor,7KWhn1J1ALqw2grLMgZoy7,Limerence,Winter,Season,0
0.553,0.465,9,-9.664,1,0.0301,0.837,0.97,0.102,0.651,79.224,141040,4,Duster,2gZ6I0MB9XaKmWOPwNJuqt,Inside Out,Winter,Season,0
0.425,0.0757,6,-21.707,1,0.0375,0.89,0.901,0.111,0.156,124.374,142120,4,Grouper,1nJV1JGWf61WRJy851LO34,Living Room,Winter,Season,48
0.507,0.801,1,-2.439,0,0.359,0.106,0.0695,0.406,0.482,169.915,172292,4,Eve!,75d88fk6PyzI8uq4sflXEW,Better Luck Next Time,Winter,Season,0
0.204,0.0228,0,-16.438,1,0.0446,0.958,0.945,0.114,0.0676,70.874,117818,5,Maria Pseftoga,2mei1NCzlPpkh98PzEqc4N,Memoir #02 [06.12.09],Winter,Season,64
0.667,0.539,4,-9.161,0,0.251,0.902,0.828,0.108,0.168,79.923,168004,4,YG Hypnos,3UNV3RoBorI6KvYS4B5D8l,Dust Collector,Winter,Season,55
0.326,0.278,10,-13.111,0,0.0303,0.971,0.0245,0.0971,0.12,159.49,289560,3,Bon Iver,4D5FLyuD1KetP1watKLXW1,Rosyln,Winter,Season,0
0.433,0.13,9,-13.076,1,0.0282,0.94,0.965,0.106,0.0737,96.404,118160,4,Duster,1AAG2NjzmczwoQxi2Jo1M7,Stars Will Fall,Winter,Season,0
0.517,0.713,2,-8.508,1,0.0403,0.243,0.852,0.133,0.367,129.917,212308,4,Memo Boy,62JzTgFcJ4BX07AktKmB1S,Insomniac,Winter,Season,0
0.483,0.8,5,-8.596,0,0.048,0.39,0.848,0.213,0.365,192.057,225000,4,Memo Boy,1YkMJr3IwSLmMpcsBI5KWS,Brian is the Most Beautiful,Winter,Season,0
0.454,0.673,0,-13.425,1,0.0265,0.589,0.238,0.252,0.827,163.954,189040,3,Cocteau Twins,7vPHiwgCOAjSBRjAirbMvS,"Sea, Swallow Me",Winter,Season,70
0.423,0.756,11,-7.445,0,0.0612,0.0258,0.835,0.253,0.552,166.96,218443,4,Memo Boy,2eyDbHAGCtdkCGSGJafZT4,Facebook.com,Winter,Season,0
0.0869,0.0637,1,-23.288,1,0.0414,0.977,0.956,0.104,0.0584,74.251,265893,4,Grouper,2Y3LEGVrHolHoLRG7Wiqik,Little Gray Cat,Winter,Season,0
0.357,0.672,2,-5.824,1,0.0321,0.455,7.21e-05,0.281,0.106,135.047,298680,4,Beach House,56eSclzdXaWU5jOJ7DX7Vp,Silver Soul,Winter,Season,66
0.367,0.634,5,-6.475,1,0.027,0.000824,0.0759,0.116,0.0964,89.981,241533,4,Deftones,1EryAkZ0VHstC6haIxVBiE,Sextape,Winter,Season,77
0.508,0.786,0,-7.295,0,0.0293,0.226,0.14,0.143,0.611,147.077,320467,4,Beach House,1ZgMsA55GIY7ICkQh5MILA,Space Song,Winter,Season,76
0.356,0.611,10,-5.71,1,0.0289,0.000183,0.867,0.127,0.272,170.073,157973,4,Alex G,6F8uY9PmmVUZ8tcUkmCKNI,Advice,Winter,Season,0
0.559,0.243,1,-12.453,1,0.0325,0.925,0.936,0.108,0.161,69.93,213000,4,FKJ,7i4hAFqaMcw12ITAKtLyQb,Ylang Ylang,Winter,Season,0
0.182,0.607,8,-9.543,0,0.0349,0.0332,0.00786,0.166,0.41,75.562,338000,3,Have A Nice Life,5qZ4c1EBVWpmz1GBaks8Uq,Bloodhail,Winter,Season,59
0.236,0.511,0,-10.788,0,0.0442,0.407,0.281,0.346,0.227,80.973,224655,4,Strawberry Guy,4z9KVNX4hmk672SJfhtQNz,F Song,Winter,Season,66
